,class,order,family,species,AaM,log.AaM,longevity,juvSurv,juvMort,adMort,svl,birth.svl,repmode,Terr,AdTerr,na_count,IF
25166,Actinopterygii,Perciformes,Cichlidae,Neolamprologus chitamwebwai,NA,NA,NA,NA,NA,NA,7.27,NA,0,0,0,7,0
25167,Actinopterygii,Perciformes,Pinguipedidae,Parapercis pacifica,NA,NA,NA,NA,NA,NA,15.83,NA,0,0,0,7,0
25168,Actinopterygii,Perciformes,Pinguipedidae,Parapercis queenslandica,NA,NA,NA,NA,NA,NA,16.07,NA,0,0,0,7,0
25169,Actinopterygii,Perciformes,Pinguipedidae,Parapercis xanthogramma,NA,NA,NA,NA,NA,NA,16.63,NA,0,0,0,7,0
25170,Actinopterygii,Osteoglossiformes,Mormyridae,Marcusenius altisambesi,NA,NA,NA,NA,NA,NA,19.5,NA,0,0,0,7,0
25171,Actinopterygii,Gadiformes,Muraenolepididae,Muraenolepis kuderskii,NA,NA,NA,NA,NA,NA,21.05,NA,0,0,0,7,0
25172,Actinopterygii,Osteoglossiformes,Mormyridae,Marcusenius devosi,NA,NA,NA,NA,NA,NA,121,NA,0,0,0,7,0
25173,Actinopterygii,Siluriformes,Amphiliidae,Amphilius chalei,NA,NA,NA,NA,NA,NA,6.97,NA,0,0,0,7,0
25174,Actinopterygii,Siluriformes,Mochokidae,Atopodontus adriaensi,NA,NA,NA,NA,NA,NA,10.01,NA,0,0,0,7,0
25175,Actinopterygii,Cypriniformes,Cobitidae,Cobitis jadovaensis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25176,Actinopterygii,Siluriformes,Doradidae,Doras zuanoni,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25177,Actinopterygii,Siluriformes,Doradidae,Doras higuchii,NA,NA,NA,NA,NA,NA,32.5,NA,0,0,0,7,0
25178,Actinopterygii,Siluriformes,Doradidae,Doras phlyzakion,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25179,Actinopterygii,Perciformes,Gobiidae,Eviota partimacula,NA,NA,NA,NA,NA,NA,1.64,NA,0,0,0,7,0
25180,Actinopterygii,Siluriformes,Auchenipteridae,Gelanoglanis travieso,NA,NA,NA,NA,NA,NA,2.98,NA,0,0,0,7,0
25181,Actinopterygii,Siluriformes,Sisoridae,Glyptothorax plectilis,NA,NA,NA,NA,NA,NA,7.59,NA,0,0,0,7,0
25182,Actinopterygii,Siluriformes,Bagridae,Nanobagrus torquatus,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25183,Actinopterygii,Perciformes,Cichlidae,Paretroplus lamenabe,NA,NA,NA,NA,NA,NA,18.43,NA,0,0,0,7,0
25184,Actinopterygii,Perciformes,Cichlidae,Paretroplus gymnopreopercularis,NA,NA,NA,NA,NA,NA,14.67,NA,0,0,0,7,0
25185,Actinopterygii,Siluriformes,Heptapteridae,Phenacorhamdia taphorni,NA,NA,NA,NA,NA,NA,5.06,NA,0,0,0,7,0
25186,Actinopterygii,Siluriformes,Heptapteridae,Phenacorhamdia provenzanoi,NA,NA,NA,NA,NA,NA,6.65,NA,0,0,0,7,0
25187,Actinopterygii,Siluriformes,Pimelodidae,Pimelodus pintado,NA,NA,NA,NA,NA,NA,28.05,NA,0,0,0,7,0
25188,Actinopterygii,Perciformes,Gobiidae,Silhouettea capitlineata,NA,NA,NA,NA,NA,NA,1.875,NA,0,0,0,7,0
25189,Actinopterygii,Siluriformes,Amphiliidae,Zaireichthys compactus,NA,NA,NA,NA,NA,NA,2.62,NA,0,0,0,7,0
25190,Actinopterygii,Siluriformes,Mochokidae,Synodontis orientalis,NA,NA,NA,NA,NA,NA,8.81,NA,0,0,0,7,0
25191,Actinopterygii,Siluriformes,Mochokidae,Synodontis woleuensis,NA,NA,NA,NA,NA,NA,5.795,NA,0,0,0,7,0
25192,Actinopterygii,Siluriformes,Mochokidae,Synodontis ouemeensis,NA,NA,NA,NA,NA,NA,15.7,NA,0,0,0,7,0
25193,Actinopterygii,Siluriformes,Mochokidae,Synodontis kogonensis,NA,NA,NA,NA,NA,NA,21.2,NA,0,0,0,7,0
25194,Actinopterygii,Scorpaeniformes,Liparidae,Careproctus discoveryae,NA,NA,NA,NA,NA,NA,6.99,NA,0,0,0,7,0
25195,Actinopterygii,Ophidiiformes,Bythitidae,Dactylosurculus gomoni,NA,NA,NA,NA,NA,NA,6.7,NA,0,0,0,7,0
25196,Actinopterygii,Ophidiiformes,Bythitidae,Didymothallus criniceps,NA,NA,NA,NA,NA,NA,5.7,NA,0,0,0,7,0
25197,Actinopterygii,Ophidiiformes,Bythitidae,Didymothallus pruvosti,NA,NA,NA,NA,NA,NA,4.3,NA,0,0,0,7,0
25198,Actinopterygii,Ophidiiformes,Bythitidae,Eusurculus andamanensis,NA,NA,NA,NA,NA,NA,4.4,NA,0,0,0,7,0
25199,Actinopterygii,Ophidiiformes,Bythitidae,Eusurculus pistillum,NA,NA,NA,NA,NA,NA,5.185,NA,0,0,0,7,0
25200,Actinopterygii,Ophidiiformes,Bythitidae,Eusurculus pristinus,NA,NA,NA,NA,NA,NA,4.55,NA,0,0,0,7,0
25201,Actinopterygii,Syngnathiformes,Syngnathidae,Kyonemichthys rumengani,NA,NA,NA,NA,NA,NA,2.68,NA,0,0,0,7,0
25202,Actinopterygii,Ophidiiformes,Bythitidae,Lapitaichthys frickei,NA,NA,NA,NA,NA,NA,4.95,NA,0,0,0,7,0
25203,Actinopterygii,Ophidiiformes,Bythitidae,Majungaichthys simplex,NA,NA,NA,NA,NA,NA,3.85,NA,0,0,0,7,0
25204,Actinopterygii,Ophidiiformes,Bythitidae,Mascarenichthys heemstrai,NA,NA,NA,NA,NA,NA,4.75,NA,0,0,0,7,0
25205,Actinopterygii,Ophidiiformes,Bythitidae,Mascarenichthys microphthalmus,NA,NA,NA,NA,NA,NA,4,NA,0,0,0,7,0
25206,Actinopterygii,Ophidiiformes,Carapidae,Tetragondacnus spilotus,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25207,Actinopterygii,Ophidiiformes,Bythitidae,Ungusurculus collettei,NA,NA,NA,NA,NA,NA,3.4,NA,0,0,0,7,0
25208,Actinopterygii,Ophidiiformes,Bythitidae,Ungusurculus komodoensis,NA,NA,NA,NA,NA,NA,3.3,NA,0,0,0,7,0
25209,Actinopterygii,Ophidiiformes,Bythitidae,Ungusurculus philippinensis,NA,NA,NA,NA,NA,NA,5,NA,0,0,0,7,0
25210,Actinopterygii,Ophidiiformes,Bythitidae,Ungusurculus riauensis,NA,NA,NA,NA,NA,NA,5.15,NA,0,0,0,7,0
25211,Actinopterygii,Ophidiiformes,Bythitidae,Ungusurculus sundaensis,NA,NA,NA,NA,NA,NA,5.4,NA,0,0,0,7,0
25212,Actinopterygii,Ophidiiformes,Bythitidae,Ungusurculus williamsi,NA,NA,NA,NA,NA,NA,4.5,NA,0,0,0,7,0
25213,Actinopterygii,Ophidiiformes,Bythitidae,Zephyrichthys barryi,NA,NA,NA,NA,NA,NA,6.45,NA,0,0,0,7,0
25214,Actinopterygii,Characiformes,Anostomidae,Leporinus vanzoi,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25215,Actinopterygii,Perciformes,Apogonidae,Apogonichthyoides euspilotus,NA,NA,NA,NA,NA,NA,5.95,NA,0,0,0,7,0
25216,Actinopterygii,Cypriniformes,Balitoridae,Bhavania arunachalensis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25217,Actinopterygii,Cypriniformes,Balitoridae,Formosania fasciolata,NA,NA,NA,NA,NA,NA,11.1,NA,0,0,0,7,0
25218,Actinopterygii,Cypriniformes,Nemacheilidae,Oxynoemacheilus longipinnis,NA,NA,NA,NA,NA,NA,4.05,NA,0,0,0,7,0
25219,Actinopterygii,Cypriniformes,Nemacheilidae,Barbatula potaninorum,NA,NA,NA,NA,NA,NA,10.5,NA,0,0,0,7,0
25220,Actinopterygii,Cypriniformes,Nemacheilidae,Barbatula sawadai,NA,NA,NA,NA,NA,NA,15,NA,0,0,0,7,0
25221,Actinopterygii,Cypriniformes,Nemacheilidae,Schistura niulanjiangensis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25222,Actinopterygii,Cypriniformes,Nemacheilidae,Schistura tigrina,NA,NA,NA,NA,NA,NA,9.35,NA,0,0,0,7,0
25223,Actinopterygii,Batrachoidiformes,Batrachoididae,Perulibatrachus aquilonarius,NA,NA,NA,NA,NA,NA,23.65,NA,0,0,0,7,0
25224,Actinopterygii,Ophidiiformes,Bythitidae,Beaglichthys larsonae,NA,NA,NA,NA,NA,NA,6.8,NA,0,0,0,7,0
25225,Actinopterygii,Ophidiiformes,Bythitidae,Microbrotula greenfieldi,NA,NA,NA,NA,NA,NA,3.05,NA,0,0,0,7,0
25226,Actinopterygii,Ophidiiformes,Bythitidae,Microbrotula punicea,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25227,Actinopterygii,Ophidiiformes,Bythitidae,Paradiancistrus lombokensis,NA,NA,NA,NA,NA,NA,3.5,NA,0,0,0,7,0
25228,Actinopterygii,Perciformes,Callanthiidae,Grammatonotus ambiortus,NA,NA,NA,NA,NA,NA,12,NA,0,0,0,7,0
25229,Actinopterygii,Perciformes,Carangidae,Pseudocaranx dinjerra,NA,NA,NA,NA,NA,NA,23,NA,0,0,0,7,0
25230,Actinopterygii,Characiformes,Characidae,Hyphessobrycon isiri,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25231,Actinopterygii,Perciformes,Chiasmodontidae,Pseudoscopelus astronesthidens,NA,NA,NA,NA,NA,NA,15,NA,0,0,0,7,0
25232,Actinopterygii,Perciformes,Chiasmodontidae,Pseudoscopelus australis,NA,NA,NA,NA,NA,NA,17,NA,0,0,0,7,0
25233,Actinopterygii,Perciformes,Chiasmodontidae,Pseudoscopelus bothrorrhinos,NA,NA,NA,NA,NA,NA,5.51,NA,0,0,0,7,0
25234,Actinopterygii,Perciformes,Chiasmodontidae,Pseudoscopelus lavenbergi,NA,NA,NA,NA,NA,NA,18.1,NA,0,0,0,7,0
25235,Actinopterygii,Perciformes,Cichlidae,Geophagus gottwaldi,NA,NA,NA,NA,NA,NA,19.8,NA,0,0,0,7,0
25236,Actinopterygii,Perciformes,Cichlidae,Gymnogeophagus caaguazuensis,NA,NA,NA,NA,NA,NA,8.63,NA,0,0,0,7,0
25237,Actinopterygii,Perciformes,Cichlidae,Petrotilapia microgalana,NA,NA,NA,NA,NA,NA,11.43,NA,0,0,0,7,0
25238,Actinopterygii,Perciformes,Clinidae,Heteroclinus kuiteri,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,7,0
25239,Actinopterygii,Cypriniformes,Cyprinidae,Pseudophoxinus elizavetae,NA,NA,NA,NA,NA,NA,7.9,NA,0,0,0,7,0
25240,Actinopterygii,Cypriniformes,Cyprinidae,Pseudophoxinus firati,NA,NA,NA,NA,NA,NA,8.42,NA,0,0,0,7,0
25241,Actinopterygii,Cypriniformes,Cyprinidae,Pseudophoxinus zekayi,NA,NA,NA,NA,NA,NA,9.8,NA,0,0,0,7,0
25242,Actinopterygii,Cypriniformes,Cyprinidae,Pethia pookodensis,NA,NA,NA,NA,NA,NA,4.3,NA,0,0,0,7,0
25243,Actinopterygii,Cypriniformes,Cyprinidae,Sinocyclocheilus aquihornes,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25244,Actinopterygii,Cypriniformes,Cyprinidae,Sinocyclocheilus broadihornes,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25245,Actinopterygii,Cypriniformes,Cyprinidae,Squalius castellanus,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25246,Actinopterygii,Cypriniformes,Cyprinidae,Toxabramis maensis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25247,Actinopterygii,Cypriniformes,Cyprinidae,Toxabramis nhatleensis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25248,Actinopterygii,Perciformes,Embiotocidae,Ditrema temminckii pacificum,NA,NA,NA,NA,NA,NA,19.34,NA,0,0,0,7,0
25249,Actinopterygii,Cyprinodontiformes,Fundulidae,Fundulus philpisteri,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25250,Actinopterygii,Perciformes,Gerreidae,Gerres akazakii,NA,NA,NA,NA,NA,NA,16.9,NA,0,0,0,7,0
25251,Actinopterygii,Perciformes,Gerreidae,Gerres ryukyuensis,NA,NA,NA,NA,NA,NA,14.15,NA,0,0,0,7,0
25252,Actinopterygii,Perciformes,Gerreidae,Gerres shima,NA,NA,NA,NA,NA,NA,11.8,NA,0,0,0,7,0
25253,Actinopterygii,Gobiesociformes,Gobiesocidae,Alabes bathys,NA,NA,NA,NA,NA,NA,3.9,NA,0,0,0,7,0
25254,Actinopterygii,Gobiesociformes,Gobiesocidae,Alabes springeri,NA,NA,NA,NA,NA,NA,3.1,NA,0,0,0,7,0
25255,Actinopterygii,Perciformes,Gobiidae,Amblyeleotris bleekeri,NA,NA,NA,NA,NA,NA,5.77,NA,0,0,0,7,0
25256,Actinopterygii,Perciformes,Gobiidae,Amblyeleotris taipinensis,NA,NA,NA,NA,NA,NA,4.42,NA,0,0,0,7,0
25257,Actinopterygii,Perciformes,Gobiidae,Amblyeleotris neumanni,NA,NA,NA,NA,NA,NA,5.49,NA,0,0,0,7,0
25258,Actinopterygii,Perciformes,Gobiidae,Callogobius sheni,NA,NA,NA,NA,NA,NA,2.84,NA,0,0,0,7,0
25259,Actinopterygii,Perciformes,Gobiidae,Eviota masudai,NA,NA,NA,NA,NA,NA,2.98,NA,0,0,0,7,0
25260,Actinopterygii,Perciformes,Gobiidae,Gymnogobius zhoushanensis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25261,Actinopterygii,Perciformes,Gobiidae,Myersina adonis,NA,NA,NA,NA,NA,NA,3.13,NA,0,0,0,7,0
25262,Actinopterygii,Perciformes,Gobiidae,Nesogobius greeni,NA,NA,NA,NA,NA,NA,3,NA,0,0,0,7,0
25263,Actinopterygii,Perciformes,Gobiidae,Nesogobius maccullochi,NA,NA,NA,NA,NA,NA,6.65,NA,0,0,0,7,0
25264,Actinopterygii,Perciformes,Gobiidae,Stenogobius keletaona,NA,NA,NA,NA,NA,NA,6.44,NA,0,0,0,7,0
25265,Actinopterygii,Perciformes,Gobiidae,Vanderhorstia hiramatsui,NA,NA,NA,NA,NA,NA,6.4,NA,0,0,0,7,0
25266,Actinopterygii,Perciformes,Gobiidae,Vanderhorstia kizakura,NA,NA,NA,NA,NA,NA,3.49,NA,0,0,0,7,0
25267,Actinopterygii,Perciformes,Gobiidae,Vanderhorstia opercularis,NA,NA,NA,NA,NA,NA,5.05,NA,0,0,0,7,0
25268,Actinopterygii,Perciformes,Gobiidae,Vanderhorstia rapa,NA,NA,NA,NA,NA,NA,5.03,NA,0,0,0,7,0
25269,Actinopterygii,Perciformes,Harpagiferidae,Harpagifer permitini,NA,NA,NA,NA,NA,NA,8.05,NA,0,0,0,7,0
25270,Actinopterygii,Siluriformes,Heptapteridae,Imparfinis mishky,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25271,Actinopterygii,Scorpaeniformes,Liparidae,Careproctus comus,NA,NA,NA,NA,NA,NA,9.86,NA,0,0,0,7,0
25272,Actinopterygii,Scorpaeniformes,Liparidae,Careproctus crozetensis,NA,NA,NA,NA,NA,NA,10.03,NA,0,0,0,7,0
25273,Actinopterygii,Scorpaeniformes,Liparidae,Careproctus faunus,NA,NA,NA,NA,NA,NA,10.19,NA,0,0,0,7,0
25274,Actinopterygii,Scorpaeniformes,Liparidae,Careproctus maculosus,NA,NA,NA,NA,NA,NA,4.6,NA,0,0,0,7,0
25275,Actinopterygii,Scorpaeniformes,Liparidae,Careproctus stigmatogenus,NA,NA,NA,NA,NA,NA,4.7,NA,0,0,0,7,0
25276,Actinopterygii,Scorpaeniformes,Liparidae,Paraliparis acutidens,NA,NA,NA,NA,NA,NA,13.2,NA,0,0,0,7,0
25277,Actinopterygii,Scorpaeniformes,Liparidae,Paraliparis kocki,NA,NA,NA,NA,NA,NA,27.7,NA,0,0,0,7,0
25278,Actinopterygii,Scorpaeniformes,Liparidae,Paraliparis mexicanus,NA,NA,NA,NA,NA,NA,16,NA,0,0,0,7,0
25279,Actinopterygii,Scorpaeniformes,Liparidae,Paraliparis porcus,NA,NA,NA,NA,NA,NA,8.5,NA,0,0,0,7,0
25280,Actinopterygii,Scorpaeniformes,Liparidae,Paraliparis wolffi,NA,NA,NA,NA,NA,NA,12.09,NA,0,0,0,7,0
25281,Actinopterygii,Siluriformes,Loricariidae,Loricaria holmbergi,NA,NA,NA,NA,NA,NA,11.8,NA,0,0,0,7,0
25282,Actinopterygii,Perciformes,Mullidae,Upeneus mouthami,NA,NA,NA,NA,NA,NA,9.5,NA,0,0,0,7,0
25283,Actinopterygii,Anguilliformes,Muraenidae,Anarchias supremus,NA,NA,NA,NA,NA,NA,19.1,NA,0,0,0,7,0
25284,Actinopterygii,Gadiformes,Muraenolepididae,Muraenolepis pacifica,NA,NA,NA,NA,NA,NA,39,NA,0,0,0,7,0
25285,Actinopterygii,Ophidiiformes,Ophidiidae,Neobythitoides serratus,NA,NA,NA,NA,NA,NA,12,NA,0,0,0,7,0
25286,Actinopterygii,Perciformes,Opistognathidae,Opistognathus rufilineatus,NA,NA,NA,NA,NA,NA,7.9,NA,0,0,0,7,0
25287,Actinopterygii,Perciformes,Osphronemidae,Betta apollon,NA,NA,NA,NA,NA,NA,5.1,NA,0,0,0,7,0
25288,Actinopterygii,Perciformes,Osphronemidae,Betta ferox,NA,NA,NA,NA,NA,NA,6.29,NA,0,0,0,7,0
25289,Actinopterygii,Perciformes,Percidae,Etheostoma occidentale,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25290,Actinopterygii,Perciformes,Percidae,Etheostoma orientale,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25291,Actinopterygii,Perciformes,Percidae,Etheostoma planasaxatile,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25292,Actinopterygii,Perciformes,Percidae,Etheostoma tennesseense,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25293,Actinopterygii,Perciformes,Percophidae,Pteropsaron springeri,NA,NA,NA,NA,NA,NA,2.75,NA,0,0,0,7,0
25294,Actinopterygii,Scorpaeniformes,Platycephalidae,Rogadius mcgroutheri,NA,NA,NA,NA,NA,NA,14.56,NA,0,0,0,7,0
25295,Actinopterygii,Cyprinodontiformes,Poeciliidae,Aapticheilichthys websteri,NA,NA,NA,NA,NA,NA,3.08,NA,0,0,0,7,0
25296,Actinopterygii,Scorpaeniformes,Psychrolutidae,Ebinania australiae,NA,NA,NA,NA,NA,NA,41.22,NA,0,0,0,7,0
25297,Actinopterygii,Cyprinodontiformes,Rivulidae,Anablepsoides gaucheri,NA,NA,NA,NA,NA,NA,5.71,NA,0,0,0,7,0
25298,Actinopterygii,Siluriformes,Sisoridae,Exostoma barakensis,NA,NA,NA,NA,NA,NA,9.8,NA,0,0,0,7,0
25299,Actinopterygii,Siluriformes,Sisoridae,Glyptothorax kudremukhensis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25300,Actinopterygii,Perciformes,Sparidae,Dentex abei,NA,NA,NA,NA,NA,NA,30.7,NA,0,0,0,7,0
25301,Actinopterygii,Perciformes,Zoarcidae,Zoarchias hosoyai,NA,NA,NA,NA,NA,NA,9,NA,0,0,0,7,0
25302,Actinopterygii,Perciformes,Zoarcidae,Zoarchias macrocephalus,NA,NA,NA,NA,NA,NA,12.3,NA,0,0,0,7,0
25303,Actinopterygii,Stomiiformes,Stomiidae,Malacosteus australis,NA,NA,NA,NA,NA,NA,17.91,NA,0,0,0,7,0
25304,Actinopterygii,Perciformes,Tripterygiidae,Enneapterygius senoui,NA,NA,NA,NA,NA,NA,2.71,NA,0,0,0,7,0
25305,Actinopterygii,Perciformes,Tripterygiidae,Helcogramma alkamr,NA,NA,NA,NA,NA,NA,3.18,NA,0,0,0,7,0
25306,Actinopterygii,Perciformes,Tripterygiidae,Helcogramma ememes,NA,NA,NA,NA,NA,NA,3.91,NA,0,0,0,7,0
25307,Actinopterygii,Perciformes,Tripterygiidae,Helcogramma microstigma,NA,NA,NA,NA,NA,NA,3.13,NA,0,0,0,7,0
25308,Actinopterygii,Perciformes,Tripterygiidae,Helcogramma rharhabe,NA,NA,NA,NA,NA,NA,3.74,NA,0,0,0,7,0
25309,Actinopterygii,Perciformes,Tripterygiidae,Helcogramma rosea,NA,NA,NA,NA,NA,NA,3.34,NA,0,0,0,7,0
25310,Actinopterygii,Perciformes,Tripterygiidae,Helcogramma serendip,NA,NA,NA,NA,NA,NA,2.48,NA,0,0,0,7,0
25311,Actinopterygii,Zeiformes,Zeidae,Zenopsis stabilispinosa,NA,NA,NA,NA,NA,NA,41.01,NA,0,0,0,7,0
25312,Actinopterygii,Perciformes,Zoarcidae,Lycenchelys imamurai,NA,NA,NA,NA,NA,NA,18.35,NA,0,0,0,7,0
25313,Actinopterygii,Perciformes,Zoarcidae,Lycenchelys novaezealandiae,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25314,Actinopterygii,Perciformes,Zoarcidae,Lycenchelys polyodon,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25315,Actinopterygii,Perciformes,Zoarcidae,Pachycara dolichaulus,NA,NA,NA,NA,NA,NA,24.4,NA,0,0,0,7,0
25316,Actinopterygii,Perciformes,Zoarcidae,Pyrolycus moelleri,NA,NA,NA,NA,NA,NA,23.9,NA,0,0,0,7,0
25317,Actinopterygii,Perciformes,Zoarcidae,Seleniolycus pectoralis,NA,NA,NA,NA,NA,NA,38,NA,0,0,0,7,0
25318,Actinopterygii,Perciformes,Zoarcidae,Seleniolycus robertsi,NA,NA,NA,NA,NA,NA,39.3,NA,0,0,0,7,0
25319,Actinopterygii,Perciformes,Zoarcidae,Zoarces fedorovi,NA,NA,NA,NA,NA,NA,27.25,NA,0,0,0,7,0
25320,Actinopterygii,Anguilliformes,Ophichthidae,Ichthyapus insularis,NA,NA,NA,NA,NA,NA,42.7,NA,0,0,0,7,0
25321,Actinopterygii,Siluriformes,Sisoridae,Glyptothorax coracinus,NA,NA,NA,NA,NA,NA,8.24,NA,0,0,0,7,0
25322,Actinopterygii,Siluriformes,Sisoridae,Exostoma vinciguerrae,NA,NA,NA,NA,NA,NA,3.6,NA,0,0,0,7,0
25323,Actinopterygii,Perciformes,Mullidae,Parupeneus diagonalis,NA,NA,NA,NA,NA,NA,16.5,NA,0,0,0,7,0
25324,Actinopterygii,Osmeriformes,Opisthoproctidae,Dolichopteryx pseudolongipes,NA,NA,NA,NA,NA,NA,7.99,NA,0,0,0,7,0
25325,Actinopterygii,Cypriniformes,Cobitidae,Protocobitis polylepis,NA,NA,NA,NA,NA,NA,2.955,NA,0,0,0,7,0
25326,Actinopterygii,Perciformes,Zoarcidae,Leucogrammolycus brychios,NA,NA,NA,NA,NA,NA,20.15,NA,0,0,0,7,0
25327,Actinopterygii,Cypriniformes,Cyprinidae,Ladigesocypris mermere,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25328,Actinopterygii,Perciformes,Chaenopsidae,Emblemariopsis dianae,NA,NA,NA,NA,NA,NA,2.11,NA,0,0,0,7,0
25329,Actinopterygii,Perciformes,Cichlidae,Crenicichla zebrina,NA,NA,NA,NA,NA,NA,26.4,NA,0,0,0,7,0
25330,Actinopterygii,Cypriniformes,Nemacheilidae,Mesonoemacheilus remadevii,NA,NA,NA,NA,NA,NA,5.9,NA,0,0,0,7,0
25331,Actinopterygii,Characiformes,Characidae,Bryconamericus charalae,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25332,Actinopterygii,Cypriniformes,Cobitidae,Cobitis zhejiangensis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25333,Actinopterygii,Salmoniformes,Salmonidae,Coregonus lutokka,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,0
25334,Actinopterygii,Cypriniformes,Cobitidae,Cobitis taurica,NA,NA,NA,NA,NA,NA,9.425,NA,0,0,0,7,0
25335,Actinopterygii,Beloniformes,Adrianichthyidae,Oryzias melastigma,NA,NA,NA,NA,NA,NA,4,NA,0,0,0,7,0
25336,Actinopterygii,Siluriformes,Aspredinidae,Pseudobunocephalus lundbergi,NA,NA,NA,NA,NA,NA,2.91,NA,0,0,0,7,0
25337,Actinopterygii,Cypriniformes,Cyprinidae,Pethia padamya,NA,NA,NA,NA,NA,NA,4.64,NA,0,0,0,7,0
25338,Actinopterygii,Cypriniformes,Cyprinidae,Paedocypris carbunculus,NA,NA,NA,NA,NA,NA,1.14,NA,0,0,0,7,0
25339,Actinopterygii,Cypriniformes,Psilorhynchidae,Psilorhynchus tenura,NA,NA,NA,NA,NA,NA,5.19,NA,0,0,0,7,0
25340,Actinopterygii,Cypriniformes,Cobitidae,Cobitis evreni,NA,NA,NA,NA,NA,NA,11.7,NA,0,0,0,7,0
25341,Actinopterygii,Aulopiformes,Synodontidae,Synodus orientalis,NA,NA,NA,NA,NA,NA,23.36,NA,0,0,0,7,0
25342,Actinopterygii,Cypriniformes,Nemacheilidae,Oxynoemacheilus anatolicus,NA,NA,NA,NA,NA,NA,5.2,NA,0,0,0,7,0
25343,Actinopterygii,Cypriniformes,Nemacheilidae,Oxynoemacheilus kaynaki,NA,NA,NA,NA,NA,NA,6.8,NA,0,0,0,7,0
25344,Actinopterygii,Characiformes,Characidae,Hemigrammus silimoni,NA,NA,NA,NA,NA,NA,3.29,NA,0,0,0,7,0
25345,Actinopterygii,Siluriformes,Loricariidae,Hisonotus armatus,NA,NA,NA,NA,NA,NA,6,NA,0,0,0,7,0
25346,Actinopterygii,Siluriformes,Loricariidae,Corumbataia veadeiros,NA,NA,NA,NA,NA,NA,3.68,NA,0,0,0,7,0
25347,Actinopterygii,Cypriniformes,Cyprinidae,Eirmotus isthmus,NA,NA,NA,NA,NA,NA,3.25,NA,0,0,0,7,0
25348,Actinopterygii,Cypriniformes,Cyprinidae,Eirmotus furvus,NA,NA,NA,NA,NA,NA,3.44,NA,0,0,0,7,0
25349,Actinopterygii,Cypriniformes,Cyprinidae,Eirmotus insignis,NA,NA,NA,NA,NA,NA,3.21,NA,0,0,0,7,0
25350,Actinopterygii,Cypriniformes,Cyprinidae,Capoeta gracilis,NA,NA,NA,NA,NA,NA,35,NA,0,0,0,7,0
25351,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poeciliopsis santaelena,NA,NA,NA,NA,NA,NA,4.72,NA,0,0,0,7,0
25352,Actinopterygii,Siluriformes,Loricariidae,Gymnotocinclus anosteos,NA,NA,NA,NA,NA,NA,4.43,NA,0,0,0,7,0
25353,Actinopterygii,Siluriformes,Loricariidae,Rineloricaria langei,NA,NA,NA,NA,NA,NA,11.65,NA,0,0,0,7,0
25354,Actinopterygii,Siluriformes,Loricariidae,Rineloricaria maacki,NA,NA,NA,NA,NA,NA,13.62,NA,0,0,0,7,0
25355,Actinopterygii,Siluriformes,Scoloplacidae,Scoloplax baskini,NA,NA,NA,NA,NA,NA,1.61,NA,0,0,0,7,0
25356,Actinopterygii,Siluriformes,Loricariidae,Rineloricaria daraha,NA,NA,NA,NA,NA,NA,20.09,NA,0,0,0,7,0
25357,Actinopterygii,Siluriformes,Loricariidae,Loricaria spinulifera,NA,NA,NA,NA,NA,NA,13.77,NA,0,0,0,7,0
