id,Order,Family,Genus,Species,Fos,Ter,Aqu,Arb,Body_mass_g,Age_at_maturity_min_y,Age_at_maturity_max_y,Body_size_mm,Size_at_maturity_min_mm,Size_at_maturity_max_mm,Longevity_max_y,Litter_size_min_n,Litter_size_max_n,Reproductive_output_y,Offspring_size_min_mm,Offspring_size_max_mm,Dir,Lar,Viv,OBS,Ped,"ref for ped (if animaldiversity.org, can just put 1)",Terr,AdTerr,IF,repmode,age_at_metamorphosis,age_at_metamorphosis_ref
Anf1800,Anura,Dicroglossidae,Occidozyga,Occidozyga vittata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,,0,1,0,4,,
Anf1801,Anura,Eleutherodactylidae,Diasporus,Diasporus anthrax,NA,NA,NA,1,NA,NA,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1802,Anura,Eleutherodactylidae,Diasporus,Diasporus diastema,NA,NA,NA,1,NA,NA,NA,25,NA,NA,NA,16,18,1,4.3,4.3,1,0,0,NA,0,,0,1,0,2,,
Anf1803,Anura,Eleutherodactylidae,Diasporus,Diasporus gularis,NA,1,NA,1,NA,NA,NA,24.8,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1804,Anura,Eleutherodactylidae,Diasporus,Diasporus hylaeformis,NA,1,NA,1,NA,NA,NA,26,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1805,Anura,Eleutherodactylidae,Diasporus,Diasporus quidditus,NA,1,NA,1,NA,NA,NA,16.9,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1806,Anura,Eleutherodactylidae,Diasporus,Diasporus tigrillo,NA,1,1,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1807,Anura,Eleutherodactylidae,Diasporus,Diasporus tinker,NA,1,NA,NA,NA,NA,NA,21.8,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1809,Anura,Eleutherodactylidae,Diasporus,Diasporus vocator,NA,1,NA,1,NA,NA,NA,20,NA,NA,NA,5,5,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1810,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus abbotti,NA,1,1,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1811,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus acmonis,NA,1,NA,1,NA,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1812,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus adelus,NA,1,NA,NA,NA,NA,NA,15,NA,NA,NA,3,4,1,4.7,5.3,1,0,0,NA,0,,0,1,0,2,,
Anf1813,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus albipes,NA,1,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1815,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus alcoae,NA,1,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1816,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus alticola,NA,1,NA,NA,NA,NA,NA,26,NA,NA,NA,41,41,1,8,8,1,0,0,NA,0,,0,1,0,2,,
Anf1817,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus amadeus,NA,1,NA,1,NA,NA,NA,25,NA,NA,NA,11,19,1,3.4,5.1,1,0,0,NA,0,,0,1,0,2,,
Anf1818,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus amplinympha,NA,NA,NA,1,NA,NA,NA,50,NA,NA,NA,4,32,1,7,7,1,0,0,NA,0,,0,1,0,2,,
Anf1819,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus andrewsi,NA,1,1,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1820,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus angustidigitorum,NA,1,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1821,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus antillensis,NA,1,1,1,NA,NA,NA,33,NA,NA,NA,24,42,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1823,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus apostates,NA,1,1,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1824,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus armstrongi,NA,1,NA,1,NA,NA,NA,43,NA,NA,NA,31,49,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1825,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus atkinsi,NA,1,1,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,1,3,4,1,0,0,NA,0,,0,1,0,2,,
Anf1826,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus audanti,NA,1,1,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1827,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus auriculatoides,NA,1,NA,1,NA,NA,NA,33,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1828,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus auriculatus,NA,1,NA,1,NA,NA,NA,24,NA,NA,NA,20,36,1,6,8,1,0,0,NA,0,,0,1,0,2,,
Anf1829,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus bakeri,NA,1,NA,1,NA,NA,NA,35,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1830,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus barlagnei,1,NA,1,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1831,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus bartonsmithi,NA,1,NA,1,NA,NA,NA,26,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1832,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus blairhedgesi,NA,1,1,NA,NA,NA,NA,31.4,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1834,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus bresslerae,NA,1,1,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1835,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus brevirostris,NA,1,1,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1836,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus brittoni,NA,1,1,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1837,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus caribe,NA,1,1,1,NA,NA,NA,20,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1838,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus casparii,NA,1,1,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1839,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus cavernicola,1,1,1,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1840,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus chlorophenax,NA,1,1,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1841,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus cochranae,NA,1,NA,1,NA,NA,NA,23,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1842,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus cooki,NA,1,1,NA,NA,NA,NA,53,NA,NA,NA,1,29,1,4,7,1,0,0,NA,0,,0,1,0,2,,
Anf1843,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus coqui,NA,1,NA,1,NA,1,1,52,35,35,6,12,41,1,3.6,4,1,0,0,NA,0,,0,1,0,2,,
Anf1844,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus corona,NA,1,NA,1,0.53,NA,NA,19.1,NA,NA,NA,3,3,1,3.3,3.3,1,0,0,NA,0,,0,1,0,2,,
Anf1845,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus counouspeus,NA,1,1,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1846,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus cubanus,NA,1,1,NA,0.18,NA,NA,14,NA,NA,NA,1,1,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1847,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus cundalli,1,1,1,NA,NA,NA,NA,46.5,NA,NA,NA,33,76,1,3.8,4.2,1,0,0,NA,0,,0,1,0,2,,
Anf1848,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus cuneatus,NA,1,1,1,1.95,NA,NA,60.3,NA,NA,NA,27,43,1,2,4,1,0,0,NA,0,,0,1,0,2,,
Anf1849,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus cystignathoides,1,1,1,NA,NA,NA,NA,25.5,NA,NA,NA,5,13,1,3,3.5,1,0,0,NA,0,,0,1,0,2,,
Anf1850,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus darlingtoni,NA,1,1,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1851,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus dennisi,NA,1,1,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1852,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus dilatus,NA,1,1,1,NA,NA,NA,30,NA,NA,NA,14,14,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1853,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus dimidiatus,NA,1,1,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,1,3.3,4.4,1,0,0,NA,0,,0,1,0,2,,
Anf1855,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus dolomedes,NA,1,NA,1,0.92,NA,NA,21.6,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1856,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus eileenae,NA,1,1,1,NA,NA,NA,33,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1857,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus emiliae,NA,1,1,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1858,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus eneidae,NA,1,1,1,NA,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1860,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus etheridgei,NA,1,1,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1861,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus eunaster,NA,1,NA,1,NA,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1862,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus flavescens,NA,1,1,1,NA,NA,NA,41,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1863,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus fowleri,NA,1,NA,1,NA,NA,NA,33,NA,NA,NA,12,12,1,7.5,8.5,1,0,0,NA,0,,0,1,0,2,,
Anf1864,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus furcyensis,NA,1,1,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1865,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus fuscus,NA,1,1,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1866,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus glamyrus,NA,1,NA,1,NA,NA,NA,24,NA,NA,NA,6,11,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1867,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus glandulifer,NA,1,1,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1868,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus glanduliferoides,NA,1,1,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1869,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus glaphycompus,NA,1,1,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1870,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus glaucoreius,NA,1,1,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1871,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus goini,NA,1,1,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1872,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus gossei,NA,1,1,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1873,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus grabhami,NA,1,NA,1,NA,NA,NA,29,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
Anf1874,Anura,Eleutherodactylidae,Eleutherodactylus,Eleutherodactylus grahami,NA,1,1,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA,0,,0,1,0,2,,
