,order,class,family,species,AaM,log.AaM,adMort,svl,repmode,juvTerr,birth.svl,longevity,juvSurv,juvMort,AdTerr,mass,birth.mass,RCM,IPB,reloff
12547,Aves,Aves,Procellariidae,Puffinus baroli,NA,NA,NA,NA,0,1,NA,19,NA,NA,1,194,NA,NA,NA,NA
12548,Aves,Aves,Procellariidae,Puffinus boydi,NA,NA,NA,NA,0,1,NA,19,NA,NA,1,194,NA,NA,NA,NA
12549,Aves,Aves,Procellariidae,Puffinus bulleri,NA,NA,NA,NA,0,1,NA,8.083333333,NA,NA,1,380,NA,NA,NA,NA
12550,Aves,Aves,Procellariidae,Puffinus carneipes,NA,NA,NA,NA,0,1,NA,30.2,NA,NA,1,612.5,NA,NA,NA,NA
12551,Aves,Aves,Procellariidae,Puffinus creatopus,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,728.25,NA,NA,NA,NA
12552,Aves,Aves,Procellariidae,Puffinus gavia,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,229.25,NA,NA,NA,NA
12553,Aves,Aves,Procellariidae,Puffinus gravis,NA,NA,NA,NA,0,1,NA,7.083333333,NA,NA,1,849,NA,NA,NA,NA
12554,Aves,Aves,Procellariidae,Puffinus griseus,7.490490411,2.013634271,0.117778827,NA,0,1,NA,10.08333333,0.385677047,1.952754926,1,787,NA,NA,NA,NA
12555,Aves,Aves,Procellariidae,Puffinus heinrothi,NA,NA,NA,NA,0,1,NA,19,NA,NA,1,169,NA,NA,NA,NA
12556,Aves,Aves,Procellariidae,Puffinus huttoni,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,364,NA,NA,NA,NA
12557,Aves,Aves,Procellariidae,Puffinus lherminieri,NA,NA,NA,NA,0,1,NA,19,NA,NA,1,169,NA,NA,NA,NA
12558,Aves,Aves,Procellariidae,Puffinus mauretanicus,6.040717808,1.798522847,0.142030973,NA,0,1,NA,29.95833333,0.041810188,4.174615239,1,450,45,NA,NA,NA
12559,Aves,Aves,Procellariidae,Puffinus nativitatis,4.002739726,1.386979058,0.199890471,NA,0,1,NA,17,0.076939292,3.564738587,1,354,NA,NA,NA,NA
12560,Aves,Aves,Procellariidae,Puffinus newelli,5.476915068,1.700541999,0.15439449,NA,0,1,NA,7,0.656562204,1.420737838,1,391,45,NA,NA,NA
12561,Aves,Aves,Procellariidae,Puffinus opisthomelas,5.476915068,1.700541999,0.15439449,NA,0,1,NA,30,0.040777904,4.199614916,1,438.5,45,NA,NA,NA
12562,Aves,Aves,Procellariidae,Puffinus pacificus,4.002739726,1.386979058,0.199890471,NA,0,1,NA,21.525,0.057070263,3.863472088,1,393,39,NA,NA,NA
12563,Aves,Aves,Procellariidae,Puffinus persicus,NA,NA,NA,NA,0,1,NA,19,NA,NA,1,194.5,NA,NA,NA,NA
12564,Aves,Aves,Procellariidae,Puffinus puffinus,5.476915068,1.700541999,0.15439449,NA,0,1,NA,30,0.040777904,4.199614916,1,439,45,NA,NA,NA
12565,Aves,Aves,Procellariidae,Puffinus subalaris,NA,NA,NA,NA,0,1,NA,19,NA,NA,1,169,NA,NA,NA,NA
12566,Aves,Aves,Procellariidae,Puffinus tenuirostris,6.004109589,1.792444166,0.142773323,NA,0,1,NA,30,0.041673803,4.177882583,1,543,NA,NA,NA,NA
12567,Aves,Aves,Procellariidae,Puffinus yelkouan,5.476915068,1.700541999,0.15439449,NA,0,1,NA,30,0.040777904,4.199614916,1,439,45,NA,NA,NA
12568,Aves,Aves,Procellariidae,Thalassoica antarctica,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,687.5,NA,NA,NA,NA
12569,Aves,Aves,Promeropidae,Promerops cafer,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,33.675,3.6,NA,NA,NA
12570,Aves,Aves,Promeropidae,Promerops gurneyi,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,33,NA,NA,NA,NA
12571,Aves,Aves,Prunellidae,Prunella atrogularis,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,18.975,NA,NA,NA,NA
12572,Aves,Aves,Prunellidae,Prunella collaris,NA,NA,NA,NA,0,1,NA,7.666666667,NA,NA,1,39.775,NA,NA,NA,NA
12573,Aves,Aves,Prunellidae,Prunella fagani,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,22.2,NA,NA,NA,NA
12574,Aves,Aves,Prunellidae,Prunella fulvescens,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,18.7,NA,NA,NA,NA
12575,Aves,Aves,Prunellidae,Prunella himalayana,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,26.675,NA,NA,NA,NA
12576,Aves,Aves,Prunellidae,Prunella immaculata,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,20.725,NA,NA,NA,NA
12577,Aves,Aves,Prunellidae,Prunella koslowi,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,17.25,NA,NA,NA,NA
12578,Aves,Aves,Prunellidae,Prunella modularis,0.99790137,-0.002100835,0.500525209,NA,0,1,NA,10.35,0.008728806,5.741126708,1,20.2,NA,NA,NA,NA
12579,Aves,Aves,Prunellidae,Prunella montanella,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,17.45,NA,NA,NA,NA
12580,Aves,Aves,Prunellidae,Prunella ocularis,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,22.5,NA,NA,NA,NA
12581,Aves,Aves,Prunellidae,Prunella rubeculoides,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,24.025,NA,NA,NA,NA
12582,Aves,Aves,Prunellidae,Prunella rubida,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,16.7,NA,NA,NA,NA
12583,Aves,Aves,Prunellidae,Prunella strophiata,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,18.2,NA,NA,NA,NA
12584,Aves,Aves,Psittacidae,Agapornis canus,0.99580274,-0.004206093,0.501051522,150,0,1,NA,NA,NA,NA,1,29.8,NA,NA,NA,NA
12585,Aves,Aves,Psittacidae,Agapornis fischeri,NA,NA,NA,150,0,1,NA,12.6,NA,NA,1,48.3,NA,NA,NA,NA
12586,Aves,Aves,Psittacidae,Agapornis lilianae,NA,NA,NA,NA,0,1,NA,19.2,NA,NA,1,37.3,NA,NA,NA,NA
12587,Aves,Aves,Psittacidae,Agapornis nigrigenis,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,40.45,NA,NA,NA,NA
12588,Aves,Aves,Psittacidae,Agapornis personatus,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,52.5,2.51,NA,NA,NA
12589,Aves,Aves,Psittacidae,Agapornis pullarius,0.99580274,-0.004206093,0.501051522,150,0,1,NA,18,NA,NA,1,39.5,NA,NA,NA,NA
12590,Aves,Aves,Psittacidae,Agapornis roseicollis,0.99580274,-0.004206093,0.501051522,160,0,1,NA,NA,NA,NA,1,54.25,2.52,NA,NA,NA
12591,Aves,Aves,Psittacidae,Agapornis swindernianus,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,40,NA,NA,NA,NA
12592,Aves,Aves,Psittacidae,Agapornis taranta,0.99580274,-0.004206093,0.501051522,165,0,1,NA,14.6,NA,NA,1,57.5,NA,NA,NA,NA
12593,Aves,Aves,Psittacidae,Alipiopsitta xanthops,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,164.9,NA,NA,NA,NA
12594,Aves,Aves,Psittacidae,Alisterus amboinensis,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,153.5,NA,NA,NA,NA
12595,Aves,Aves,Psittacidae,Alisterus chloropterus,NA,NA,NA,370,0,1,NA,NA,NA,NA,1,156,NA,NA,NA,NA
12596,Aves,Aves,Psittacidae,Alisterus scapularis,0.99580274,-0.004206093,0.501051522,410,0,1,NA,26.6,NA,NA,1,232.5,NA,NA,NA,NA
12597,Aves,Aves,Psittacidae,Amazona aestiva,NA,NA,NA,370,0,1,NA,49,NA,NA,1,400,NA,NA,NA,NA
12598,Aves,Aves,Psittacidae,Amazona agilis,NA,NA,NA,260,0,1,NA,NA,NA,NA,1,211.5,NA,NA,NA,NA
12599,Aves,Aves,Psittacidae,Amazona albifrons,NA,NA,NA,NA,0,1,NA,25.3,NA,NA,1,209,NA,NA,NA,NA
12600,Aves,Aves,Psittacidae,Amazona amazonica,NA,NA,NA,320,0,1,NA,30,NA,NA,1,370,NA,NA,NA,NA
12601,Aves,Aves,Psittacidae,Amazona auropalliata,NA,NA,NA,357.5,0,1,NA,52.5,NA,NA,1,432.16,NA,NA,NA,NA
12602,Aves,Aves,Psittacidae,Amazona autumnalis,NA,NA,NA,330,0,1,NA,27,NA,NA,1,411.49,NA,NA,NA,NA
12603,Aves,Aves,Psittacidae,Amazona barbadensis,NA,NA,NA,355,0,1,NA,NA,NA,NA,1,236.55,NA,NA,NA,NA
12604,Aves,Aves,Psittacidae,Amazona brasiliensis,NA,NA,NA,350,0,1,NA,NA,NA,NA,1,441.9,NA,NA,NA,NA
12605,Aves,Aves,Psittacidae,Amazona collaria,NA,NA,NA,285,0,1,NA,NA,NA,NA,1,187,NA,NA,NA,NA
12606,Aves,Aves,Psittacidae,Amazona diadema,NA,NA,NA,330,0,1,NA,27,NA,NA,1,411.49,NA,NA,NA,NA
12607,Aves,Aves,Psittacidae,Amazona dufresniana,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,548,NA,NA,NA,NA
12608,Aves,Aves,Psittacidae,Amazona farinosa,NA,NA,NA,390,0,1,NA,NA,NA,NA,1,664.805,NA,NA,NA,NA
12609,Aves,Aves,Psittacidae,Amazona festiva,NA,NA,NA,NA,0,1,NA,24.5,NA,NA,1,430,NA,NA,NA,NA
12610,Aves,Aves,Psittacidae,Amazona finschi,NA,NA,NA,NA,0,1,NA,25.8,NA,NA,1,302,NA,NA,NA,NA
12611,Aves,Aves,Psittacidae,Amazona guildingii,NA,NA,NA,400,0,1,NA,28,NA,NA,1,646,NA,NA,NA,NA
12612,Aves,Aves,Psittacidae,Amazona imperialis,NA,NA,NA,450,0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
12613,Aves,Aves,Psittacidae,Amazona leucocephala,NA,NA,NA,320,0,1,NA,NA,NA,NA,1,235.5,NA,NA,NA,NA
12614,Aves,Aves,Psittacidae,Amazona mercenarius,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,340,NA,NA,NA,NA
12615,Aves,Aves,Psittacidae,Amazona ochrocephala,NA,NA,NA,365,0,1,NA,56,NA,NA,1,432.16,NA,NA,NA,NA
12616,Aves,Aves,Psittacidae,Amazona oratrix,NA,NA,NA,357.5,0,1,NA,56,NA,NA,1,434.83,NA,NA,NA,NA
12617,Aves,Aves,Psittacidae,Amazona pretrei,NA,NA,NA,320,0,1,NA,NA,NA,NA,1,289.2,NA,NA,NA,NA
12618,Aves,Aves,Psittacidae,Amazona rhodocorytha,NA,NA,NA,NA,0,1,NA,44,NA,NA,1,511.5,NA,NA,NA,NA
12619,Aves,Aves,Psittacidae,Amazona tresmariae,NA,NA,NA,357.5,0,1,NA,56,NA,NA,1,434.83,NA,NA,NA,NA
12620,Aves,Aves,Psittacidae,Amazona tucumana,NA,NA,NA,315,0,1,NA,NA,NA,NA,1,265,NA,NA,NA,NA
12621,Aves,Aves,Psittacidae,Amazona ventralis,NA,NA,NA,280,0,1,NA,NA,NA,NA,1,235.45,NA,NA,NA,NA
12622,Aves,Aves,Psittacidae,Amazona versicolor,NA,NA,NA,430,0,1,NA,NA,NA,NA,1,714.25,NA,NA,NA,NA
12623,Aves,Aves,Psittacidae,Amazona vinacea,NA,NA,NA,300,0,1,NA,NA,NA,NA,1,254,NA,NA,NA,NA
12624,Aves,Aves,Psittacidae,Amazona viridigenalis,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,319,NA,NA,NA,NA
12625,Aves,Aves,Psittacidae,Amazona vittata,NA,NA,NA,290,0,1,NA,NA,NA,NA,1,281,NA,NA,NA,NA
12626,Aves,Aves,Psittacidae,Amazona xantholora,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,216.5,NA,NA,NA,NA
12627,Aves,Aves,Psittacidae,Anodorhynchus hyacinthinus,NA,NA,NA,950,0,1,NA,38.8,NA,NA,1,1360.77,NA,NA,NA,NA
12628,Aves,Aves,Psittacidae,Anodorhynchus leari,NA,NA,NA,NA,0,1,NA,38.3,NA,NA,1,940,NA,NA,NA,NA
12629,Aves,Aves,Psittacidae,Aprosmictus erythropterus,1.991605479,0.688941087,0.334268675,315,0,1,NA,24.4,NA,NA,1,136,NA,NA,NA,NA
12630,Aves,Aves,Psittacidae,Aprosmictus jonquillaceus,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,119,NA,NA,NA,NA
12631,Aves,Aves,Psittacidae,Ara ambiguus,NA,NA,NA,NA,0,1,NA,29,NA,NA,1,1292.815,NA,NA,NA,NA
12632,Aves,Aves,Psittacidae,Ara ararauna,NA,NA,NA,790,0,1,NA,43,NA,NA,1,1125,NA,NA,NA,NA
12633,Aves,Aves,Psittacidae,Ara chloropterus,NA,NA,NA,840,0,1,NA,50.1,NA,NA,1,1217,NA,NA,NA,NA
12634,Aves,Aves,Psittacidae,Ara glaucogularis,NA,NA,NA,NA,0,1,NA,22,NA,NA,1,784,NA,NA,NA,NA
12635,Aves,Aves,Psittacidae,Ara macao,NA,NA,NA,NA,0,1,NA,48.5,NA,NA,1,1015,NA,NA,NA,NA
12636,Aves,Aves,Psittacidae,Ara militaris,NA,NA,NA,850,0,1,NA,46,NA,NA,1,1134,NA,NA,NA,NA
12637,Aves,Aves,Psittacidae,Ara rubrogenys,NA,NA,NA,600,0,1,NA,23,NA,NA,1,468,NA,NA,NA,NA
12638,Aves,Aves,Psittacidae,Ara severus,NA,NA,NA,445,0,1,NA,28.5,NA,NA,1,347,NA,NA,NA,NA
12639,Aves,Aves,Psittacidae,Aratinga auricapillus,NA,NA,NA,NA,0,1,NA,20.9,NA,NA,1,130,NA,NA,NA,NA
12640,Aves,Aves,Psittacidae,Aratinga guarouba,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
12641,Aves,Aves,Psittacidae,Aratinga jandaya,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,89.4,NA,NA,NA,NA
12642,Aves,Aves,Psittacidae,Aratinga nenday,NA,NA,NA,300,0,1,NA,18.2,NA,NA,1,128,NA,NA,NA,NA
12643,Aves,Aves,Psittacidae,Aratinga solstitialis,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,110.965,6.02,NA,NA,NA
12644,Aves,Aves,Psittacidae,Aratinga weddellii,NA,NA,NA,280,0,1,NA,NA,NA,NA,1,108.15,NA,NA,NA,NA
12645,Aves,Aves,Psittacidae,Barnardius zonarius,0.99580274,-0.004206093,0.501051522,365,0,1,NA,14.075,0.010194306,5.585925993,1,127,NA,NA,NA,NA
12646,Aves,Aves,Psittacidae,Bolbopsittacus lunulatus,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,68.8,NA,NA,NA,NA
12647,Aves,Aves,Psittacidae,Bolborhynchus aurifrons,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
12648,Aves,Aves,Psittacidae,Bolborhynchus lineola,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,54.91,2.32,NA,NA,NA
12649,Aves,Aves,Psittacidae,Bolborhynchus orbygnesius,NA,NA,NA,NA,0,1,NA,9.2,NA,NA,1,43.1,NA,NA,NA,NA
12650,Aves,Aves,Psittacidae,Brotogeris chiriri,2,0.693147181,0.333333333,NA,0,1,NA,28,0.007692308,5.86753445,1,68,NA,NA,NA,NA
12651,Aves,Aves,Psittacidae,Brotogeris chrysoptera,NA,NA,NA,175,0,1,NA,NA,NA,NA,1,56.75,NA,NA,NA,NA
12652,Aves,Aves,Psittacidae,Brotogeris cyanoptera,NA,NA,NA,170,0,1,NA,NA,NA,NA,1,65.38,NA,NA,NA,NA
12653,Aves,Aves,Psittacidae,Brotogeris jugularis,NA,NA,NA,170,0,1,NA,NA,NA,NA,1,65.38,NA,NA,NA,NA
12654,Aves,Aves,Psittacidae,Brotogeris pyrrhoptera,NA,NA,NA,200,0,1,NA,11.3,NA,NA,1,64,NA,NA,NA,NA
12655,Aves,Aves,Psittacidae,Brotogeris sanctithomae,NA,NA,NA,NA,0,1,NA,13.2,NA,NA,1,59,NA,NA,NA,NA
12656,Aves,Aves,Psittacidae,Brotogeris tirica,NA,NA,NA,NA,0,1,NA,11,NA,NA,1,63,NA,NA,NA,NA
12657,Aves,Aves,Psittacidae,Brotogeris versicolurus,2,0.693147181,0.333333333,NA,0,1,NA,23.65,0.009237875,5.684443367,1,69.6,NA,NA,NA,NA
12658,Aves,Aves,Psittacidae,Chalcopsitta atra,NA,NA,NA,NA,0,1,NA,17.5,NA,NA,1,227.5,NA,NA,NA,NA
12659,Aves,Aves,Psittacidae,Chalcopsitta cardinalis,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,184.75,NA,NA,NA,NA
12660,Aves,Aves,Psittacidae,Chalcopsitta scintillata,NA,NA,NA,NA,0,1,NA,19.7,NA,NA,1,190,NA,NA,NA,NA
12661,Aves,Aves,Psittacidae,Charmosyna josefinae,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,74,NA,NA,NA,NA
12662,Aves,Aves,Psittacidae,Charmosyna margarethae,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,48.95,NA,NA,NA,NA
12663,Aves,Aves,Psittacidae,Charmosyna meeki,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,23.525,NA,NA,NA,NA
12664,Aves,Aves,Psittacidae,Charmosyna papou,NA,NA,NA,NA,0,1,NA,11.3,NA,NA,1,83,NA,NA,NA,NA
12665,Aves,Aves,Psittacidae,Charmosyna placentis,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,33.6,NA,NA,NA,NA
12666,Aves,Aves,Psittacidae,Charmosyna pulchella,NA,NA,NA,180,0,1,NA,NA,NA,NA,1,34.375,NA,NA,NA,NA
12667,Aves,Aves,Psittacidae,Charmosyna rubrigularis,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,36.75,NA,NA,NA,NA
12668,Aves,Aves,Psittacidae,Conuropsis carolinensis,1.000684932,0.000684697,0.499828826,NA,0,1,NA,30,0.013793429,5.283562943,1,100,NA,NA,NA,NA
12669,Aves,Aves,Psittacidae,Coracopsis nigra,NA,NA,NA,350,0,1,NA,34.1,NA,NA,1,193.5,NA,NA,NA,NA
12670,Aves,Aves,Psittacidae,Coracopsis vasa,NA,NA,NA,NA,0,1,NA,53.9,NA,NA,1,525,NA,NA,NA,NA
12671,Aves,Aves,Psittacidae,Cyanoliseus patagonus,NA,NA,NA,440,0,1,NA,19.5,NA,NA,1,273,NA,NA,NA,NA
12672,Aves,Aves,Psittacidae,Cyanopsitta spixii,NA,NA,NA,560,0,1,NA,27,NA,NA,1,200,NA,NA,NA,NA
12673,Aves,Aves,Psittacidae,Cyanoramphus auriceps,NA,NA,NA,242.5,0,1,NA,9.3,NA,NA,1,45.975,NA,NA,NA,NA
12674,Aves,Aves,Psittacidae,Cyanoramphus cookii,NA,NA,NA,277.5,0,1,NA,12.4,NA,NA,1,85.35,NA,NA,NA,NA
12675,Aves,Aves,Psittacidae,Cyanoramphus erythrotis,NA,NA,NA,255,0,1,NA,12.4,NA,NA,1,85.35,NA,NA,NA,NA
12676,Aves,Aves,Psittacidae,Cyanoramphus forbesi,NA,NA,NA,242.5,0,1,NA,9.3,NA,NA,1,45.975,NA,NA,NA,NA
12677,Aves,Aves,Psittacidae,Cyanoramphus hochstetteri,NA,NA,NA,255,0,1,NA,12.4,NA,NA,1,82.1,NA,NA,NA,NA
12678,Aves,Aves,Psittacidae,Cyanoramphus malherbi,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,46.35,NA,NA,NA,NA
12679,Aves,Aves,Psittacidae,Cyanoramphus novaezelandiae,NA,NA,NA,255,0,1,NA,12.4,NA,NA,1,85.35,NA,NA,NA,NA
12680,Aves,Aves,Psittacidae,Cyanoramphus saisseti,NA,NA,NA,257.5,0,1,NA,12.4,NA,NA,1,85.35,NA,NA,NA,NA
12681,Aves,Aves,Psittacidae,Cyanoramphus subflavescens,NA,NA,NA,255,0,1,NA,12.4,NA,NA,1,85.35,NA,NA,NA,NA
12682,Aves,Aves,Psittacidae,Cyanoramphus unicolor,NA,NA,NA,302.5,0,1,NA,NA,NA,NA,1,150.1,NA,NA,NA,NA
12683,Aves,Aves,Psittacidae,Cyclopsitta diophthalma,0.99580274,-0.004206093,0.501051522,145,0,1,NA,NA,NA,NA,1,42.1125,NA,NA,NA,NA
12684,Aves,Aves,Psittacidae,Cyclopsitta gulielmitertii,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,30.5,NA,NA,NA,NA
12685,Aves,Aves,Psittacidae,Deroptyus accipitrinus,NA,NA,NA,NA,0,1,NA,21.8,NA,NA,1,246,NA,NA,NA,NA
12686,Aves,Aves,Psittacidae,Diopsittaca nobilis,NA,NA,NA,NA,0,1,NA,22.9,NA,NA,1,149,NA,NA,NA,NA
12687,Aves,Aves,Psittacidae,Eclectus roratus,NA,NA,NA,350,0,1,NA,28.5,NA,NA,1,434,NA,NA,NA,NA
12688,Aves,Aves,Psittacidae,Enicognathus ferrugineus,NA,NA,NA,350,0,1,NA,NA,NA,NA,1,166.95,6.57,NA,NA,NA
12689,Aves,Aves,Psittacidae,Enicognathus leptorhynchus,NA,NA,NA,427.5,0,1,NA,19.5,NA,NA,1,271.11,NA,NA,NA,NA
12690,Aves,Aves,Psittacidae,Eos bornea,NA,NA,NA,NA,0,1,NA,24.7,NA,NA,1,156,NA,NA,NA,NA
12691,Aves,Aves,Psittacidae,Eos cyanogenia,NA,NA,NA,NA,0,1,NA,18.1,NA,NA,1,167,NA,NA,NA,NA
12692,Aves,Aves,Psittacidae,Eos histrio,NA,NA,NA,310,0,1,NA,15.2,NA,NA,1,NA,NA,NA,NA,NA
12693,Aves,Aves,Psittacidae,Eos reticulata,NA,NA,NA,NA,0,1,NA,16.6,NA,NA,1,NA,NA,NA,NA,NA
12694,Aves,Aves,Psittacidae,Eos semilarvata,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,95,NA,NA,NA,NA
12695,Aves,Aves,Psittacidae,Eos squamata,NA,NA,NA,NA,0,1,NA,16.5,NA,NA,1,NA,NA,NA,NA,NA
12696,Aves,Aves,Psittacidae,Eunymphicus cornutus,NA,NA,NA,320,0,1,NA,19.7,NA,NA,1,130,NA,NA,NA,NA
12697,Aves,Aves,Psittacidae,Eunymphicus uvaeensis,NA,NA,NA,320,0,1,NA,19.7,NA,NA,1,130,NA,NA,NA,NA
12698,Aves,Aves,Psittacidae,Eupsittula aurea,NA,NA,NA,260,0,1,NA,NA,NA,NA,1,82.8,NA,NA,NA,NA
12699,Aves,Aves,Psittacidae,Eupsittula cactorum,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,63.95,NA,NA,NA,NA
12700,Aves,Aves,Psittacidae,Eupsittula canicularis,0.99580274,-0.004206093,0.501051522,NA,0,1,NA,16.2,NA,NA,1,83.25,NA,NA,NA,NA
12701,Aves,Aves,Psittacidae,Eupsittula nana,NA,NA,NA,230,0,1,NA,NA,NA,NA,1,78.2,NA,NA,NA,NA
12702,Aves,Aves,Psittacidae,Eupsittula pertinax,0.99580274,-0.004206093,0.501051522,250,0,1,NA,NA,NA,NA,1,86.375,NA,NA,NA,NA
12703,Aves,Aves,Psittacidae,Forpus coelestis,NA,NA,NA,125,0,1,NA,10.4,NA,NA,1,27.05,NA,NA,NA,NA
12704,Aves,Aves,Psittacidae,Forpus conspicillatus,NA,NA,NA,130,0,1,NA,NA,NA,NA,1,26.1,NA,NA,NA,NA
12705,Aves,Aves,Psittacidae,Forpus cyanopygius,NA,NA,NA,NA,0,1,NA,10.5,NA,NA,1,33.4,NA,NA,NA,NA
12706,Aves,Aves,Psittacidae,Forpus modestus,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,27.2,NA,NA,NA,NA
12707,Aves,Aves,Psittacidae,Forpus passerinus,0.99580274,-0.004206093,0.501051522,130,0,1,NA,11.6,NA,NA,1,24,NA,NA,NA,NA
12708,Aves,Aves,Psittacidae,Forpus xanthops,NA,NA,NA,132.5,0,1,NA,10.45,NA,NA,1,27.05,NA,NA,NA,NA
12709,Aves,Aves,Psittacidae,Forpus xanthopterygius,0.99580274,-0.004206093,0.501051522,125,0,1,NA,11.6,NA,NA,1,24.5,NA,NA,NA,NA
12710,Aves,Aves,Psittacidae,Geoffroyus geoffroyi,NA,NA,NA,210,0,1,NA,NA,NA,NA,1,152.45,NA,NA,NA,NA
12711,Aves,Aves,Psittacidae,Geoffroyus heteroclitus,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,168.5,NA,NA,NA,NA
12712,Aves,Aves,Psittacidae,Geoffroyus simplex,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,161,NA,NA,NA,NA
12713,Aves,Aves,Psittacidae,Glossopsitta concinna,NA,NA,NA,220,0,1,NA,11.5,NA,NA,1,70.8,NA,NA,NA,NA
12714,Aves,Aves,Psittacidae,Glossopsitta porphyrocephala,NA,NA,NA,NA,0,1,NA,12,NA,NA,1,44.5,NA,NA,NA,NA
12715,Aves,Aves,Psittacidae,Glossopsitta pusilla,NA,NA,NA,160,0,1,NA,NA,NA,NA,1,40.225,NA,NA,NA,NA
12716,Aves,Aves,Psittacidae,Graydidascalus brachyurus,NA,NA,NA,NA,0,1,NA,13.2,NA,NA,1,159,NA,NA,NA,NA
12717,Aves,Aves,Psittacidae,Guaruba guarouba,NA,NA,NA,340,0,1,NA,23.2,NA,NA,1,249.62,NA,NA,NA,NA
12718,Aves,Aves,Psittacidae,Hapalopsittaca amazonina,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,106,NA,NA,NA,NA
12719,Aves,Aves,Psittacidae,Hapalopsittaca melanotis,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,158,NA,NA,NA,NA
12720,Aves,Aves,Psittacidae,Hapalopsittaca pyrrhops,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,103,NA,NA,NA,NA
12721,Aves,Aves,Psittacidae,Lathamus discolor,NA,NA,NA,242.5,0,1,NA,NA,NA,NA,1,64.675,NA,NA,NA,NA
12722,Aves,Aves,Psittacidae,Loriculus aurantiifrons,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,15.5,NA,NA,NA,NA
12723,Aves,Aves,Psittacidae,Loriculus beryllinus,NA,NA,NA,135,0,1,NA,NA,NA,NA,1,30,NA,NA,NA,NA
12724,Aves,Aves,Psittacidae,Loriculus camiguinensis,NA,NA,NA,140,0,1,NA,10.1,NA,NA,1,34.9,NA,NA,NA,NA
12725,Aves,Aves,Psittacidae,Loriculus galgulus,NA,NA,NA,120,0,1,NA,14.3,NA,NA,1,28,NA,NA,NA,NA
12726,Aves,Aves,Psittacidae,Loriculus philippensis,NA,NA,NA,140,0,1,NA,10.1,NA,NA,1,34.9,NA,NA,NA,NA
12727,Aves,Aves,Psittacidae,Loriculus pusillus,NA,NA,NA,120,0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
12728,Aves,Aves,Psittacidae,Loriculus tener,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,13.75,NA,NA,NA,NA
12729,Aves,Aves,Psittacidae,Loriculus vernalis,NA,NA,NA,130,0,1,NA,10.1,NA,NA,1,35.7,NA,NA,NA,NA
12730,Aves,Aves,Psittacidae,Lorius albidinucha,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,132.5,NA,NA,NA,NA
